Dates;EURCHF;EURGBP;EURJPY;EURUSD;EURSEK;EURNOK;EURCAD;EURSGD;EUR
2011-08-08;-116.27;-5.84;-118.91;-51.36;1219;1486.72;8.86;-116.62;0
2011-08-09;-127.07;-7.65;-120.75;-61.2;1087.39;1343.37;8.67;-133.54;0
2011-08-10;-130.36;-0.99;-104.86;-40.61;1186;1388.5;28.1;-187.3;0
2011-08-11;-142.04;-2.57;-119.09;-49.58;1088.69;1248.03;24.23;-251.15;0
2011-08-12;-144.28;-2.47;-125.02;-54.24;1169.8;1286.63;24.46;-213.54;0
2011-08-15;-153.2;-5.87;-114.19;-64.65;1138;1290.78;27.14;-203.47;0
2011-08-16;-157.77;-1.44;-112.88;-65.52;1185;1293.03;29;-243.43;0
2011-08-17;-216.33;-3.38;-114.13;-61.76;1151.96;1251.7;26.73;-259.12;0
2011-08-18;-226.63;1.9;-108.59;-48.29;1013.1;1236.38;20.83;-230.01;0
2011-08-19;-207.09;6.8;-108.2;-43.73;1063;1259.9;24.9;-193.45;0
2011-08-22;-201.96;8.22;-105.03;-40.51;1073.73;1301.5;25.68;-177.84;0
2011-08-23;-207.76;7.99;-110.54;-44.03;1042.53;1296.69;26.11;-193.58;0
2011-08-24;-211.73;2.39;-117.45;-58.67;1052.8;1261.5;22.3;-218.85;0
2011-08-25;-183.2;4.29;-111.73;-52.72;1067;1299.5;30.46;-200.31;0
2011-08-26;-191.52;5.41;-110.38;-53.99;1026.25;1283.32;27.45;-200.46;0
2011-08-29;-192.76;-0.1;-116.91;-63.56;991.38;1265.5;24.02;-202.86;0
2011-08-30;-178.56;2.38;-108.47;-57.75;1055;1315.04;30.61;-192.07;0
2011-08-31;-173.91;1.23;-109.17;-60.13;1084.13;1307.5;29.36;-192.56;0
2011-09-01;-170.47;7.8;-99.63;-47.79;1167.99;1359.71;38.32;-181.91;0
2011-09-02;-171.27;19.46;-89.35;-26.03;1249.04;1430.05;51.01;-182.95;0
2011-09-05;-170.67;23.06;-85.72;-17.15;1251.58;1415.66;58.64;-183.06;0
2011-09-06;-173.54;22.87;-87.81;-15.6;1242.8;1342.5;52.66;-170.96;0
2011-09-07;-151.17;20.35;-85.08;-20.1;1192.6;1283.48;55.3;-161.74;0
2011-09-08;-147.35;23.25;-79.65;-16.77;1143.35;1196.12;58.13;-134.07;0
2011-09-09;-135.29;31.38;-68.39;4.2;1035.5;1104.69;60.71;-95.19;0
2011-09-12;-142.51;29.95;-70.7;8.98;933.1;1085.19;69.62;-86.49;0
2011-09-13;-146.6;22.88;-76.25;-4.1;932;1155;66.24;-114.47;0
2011-09-14;-153.7;19.87;-84.84;-12.43;1029.36;1188.91;59.38;-139.14;0
2011-09-15;-160.21;11.83;-87.47;-30.09;1011.75;1241.04;55.64;-140.88;0
2011-09-16;-154.15;18.82;-76.35;-18.03;1107.5;1259.74;65.57;-130.62;0
2011-09-19;-154.63;21.66;-74.15;-14.5;1093.24;1199;60.32;-100.88;0
2011-09-20;-147.87;24.47;-69.83;-9.8;1136.25;1244.5;71.81;-94.51;0
2011-09-21;-144.34;23.75;-64.83;-0.94;1144.51;1269.5;73.58;-127.05;0
2011-09-22;-138.1;32.49;-58.23;11.28;1143.44;1286.51;69.47;-32.45;0
2011-09-23;-130.82;33.85;-56.08;12.52;1075;1284;72.11;-53.63;0
2011-09-26;-127.37;26.88;-61.51;3.02;1017.3;1224.32;72.4;-63.44;0
2011-09-27;-127.15;21.25;-70.81;-7.59;1043.22;1198.38;65.84;-94.25;0
2011-09-28;-134.41;16.03;-77.1;-12.24;1024.84;1139.85;55.5;-107.87;0
2011-09-29;-119.34;19.31;-75.94;-8.74;1071.55;1179.5;57.68;-99.82;0
2011-09-30;-118.2;23.92;-74.28;-3.25;1079.5;1192;55.88;-83.43;0
2011-10-03;-115.19;28.03;-72.61;7.38;1106.5;1211;57.74;-65.74;0
2011-10-04;-121.09;28.72;-71.95;10.33;1092.61;1135.02;61.77;-56.04;0
2011-10-05;-120.77;28.54;-70.12;10.91;1134.64;1163.98;62.84;-80.64;0
2011-10-06;-130.42;20.07;-83.8;-6.63;1121.34;1167;53.53;-102.6;0
2011-10-07;-126.95;22.85;-82.8;-1.52;1188.75;1186.98;58.66;-96.28;0
2011-10-10;-130.51;18.21;-88.61;-7.3;1200.85;1234.96;55.11;-108.26;0
2011-10-11;-132.08;17.54;-89.85;-10.84;1236.44;1208.5;55.54;-115.95;0
2011-10-12;-136.36;15.25;-96.26;-21.45;1198.25;1197;54.54;-122.09;0
2011-10-13;-140.18;18.48;-92.6;-14.51;1208.75;1207.78;56.17;-107.79;0
2011-10-14;-148.45;19.34;-97.71;-19.98;1176.92;1223.6;56.94;-118.83;0
2011-10-17;-141.08;24.49;-89.98;-10.41;1213.34;1267.5;63.36;-95.21;0
2011-10-18;-142.94;23.3;-90.74;-12.81;1179.97;1238.5;63.79;-109.57;0
2011-10-19;-146;22.31;-90.85;-12.85;1208.76;1247.62;68.48;-95.24;0
2011-10-20;-146.2;22.05;-91.36;-13.28;1204;1236.43;67.43;-90.84;0
2011-10-21;-146.62;24.67;-93.84;-12.57;1223.4;1255.79;75.74;-86.07;0
2011-10-24;-142.03;25.86;-92.82;-14.73;1222.5;1237.5;78.24;-88.18;0
2011-10-25;-128.44;31.87;-88.84;-7.54;1301.1;1291;76.05;-86.3;0
2011-10-26;-133.15;31.04;-89.84;-3.4;1287.59;1270.5;83.01;-66.82;0
2011-10-27;-135.3;21.33;-100.08;-22.42;1272.69;1213;77.52;-98.02;0
2011-10-28;-133.89;23.75;-94.62;-20.92;1302.47;1229.63;77.39;-96.89;0
2011-10-31;-126.8;28.29;-93.07;-10.24;1367.94;1250.69;79.13;-76.08;0
2011-11-01;-131.03;37.96;-86.69;6.62;1395.5;1259;87.47;-49.92;0
2011-11-02;-129.1;36.51;-85.72;1.1;1374.52;1264.5;85.63;-60.95;0
2011-11-03;-121.19;41.89;-80.2;9.49;1351.2;1253;95.91;-55.57;0
2011-11-04;-128.36;37.92;-83.74;1.35;1308.6;1191.09;81.66;-62.89;0
2011-11-07;-131.06;42.35;-82.02;5.59;1336.5;1207.5;85.85;-58.08;0
2011-11-08;-124.81;42.15;-86.86;0.02;1343.94;1183.39;85.16;-69.11;0
2011-11-09;-116.67;49.38;-77.52;20.65;1344.07;1180;88.42;-37;0
2011-11-10;-112.82;53.58;-77.72;26.57;1273;1187.96;96.06;-29.78;0
2011-11-11;-113.45;52.71;-79.28;27.6;1267.78;1198.71;94.91;-26.52;0
2011-11-14;-109.89;53.13;-78.36;30.83;1253.46;1176.5;99.89;-21.73;0
2011-11-15;-105.82;59.89;-73.17;40.07;1239.5;1180.54;105.06;-14.14;0
2011-11-16;-106.86;57.41;-82.57;44.81;1238.21;1191.5;104.95;-25.17;0
2011-11-17;-107.9;58.63;-91.25;42.86;1199.39;1185.5;98.24;-51.9;0
2011-11-18;-108.74;58.84;-91.79;39.21;1210.94;1234.5;98.39;-61.3;0
2011-11-21;-103.23;64.29;-90.46;48.04;1232;1283;103.04;-31.36;0
2011-11-22;-102.07;64.53;-88.28;46.8;1259.22;1250.27;103.98;-33.17;0
2011-11-23;-94.58;64.51;-85.54;52.44;1263;1279.44;109.26;-37.08;0
2011-11-24;-90.95;66.14;-83.66;56.97;1233.93;1257.48;114.65;-28.68;0
2011-11-25;-84;68.6;-78.1;67.25;1216.34;1286.91;126.42;-3.8;0
2011-11-28;-82.65;70.11;-65.96;70.54;1288.58;1309.4;136.2;-4.71;0
2011-11-29;-79.67;75.89;-55.61;80.81;1436.24;1382.58;153.75;12.43;0
2011-11-30;-92.8;57.26;-59.85;42.23;1301.5;1273.15;134.46;-41.91;0
2011-12-01;-95.03;51.34;-70.04;32.13;1348;1217.35;111.51;-42.73;0
2011-12-02;-94.71;49.41;-76.56;31.3;1345;1207.81;111.13;-47.88;0
2011-12-05;-94.1;47.29;-77.53;28.49;1346.12;1180.54;104.41;-47.37;0
2011-12-06;-97.82;46.22;-76.37;27.15;1374.64;1199.56;108.35;-42.47;0
2011-12-07;-85.71;43.34;-70.01;24.43;1389;1206.21;103.89;-40.67;0
2011-12-08;-91.54;45.29;-73.64;24.98;1402;1199.05;104.34;-32.65;0
2011-12-09;-85.45;51.89;-68.96;33.46;1442;1242.76;115.24;-22.97;0
2011-12-12;-81.23;60.02;-61.33;44.61;1452.57;1258.6;123.55;-5.57;0
2011-12-13;-77.51;66.81;-52.02;58.67;1558.5;1343.28;129.71;21.53;0
2011-12-14;-78.95;74.94;-48.89;72.91;1455.5;1274.78;137.15;47.18;0
2011-12-15;-77.82;65.92;-58.91;57.23;1277.5;1181.93;126.24;22.6;0
2011-12-16;-82.02;60.9;-58.55;52.1;1238;1187;120.18;5.59;0
2011-12-19;-85.34;58.92;-64.63;47.08;1085.57;1165.5;114.49;-3.54;0
2011-12-20;-74.96;65.48;-56.96;54.85;1288.5;1202.5;129.07;10.95;0
2011-12-21;-71.09;69.94;-51.12;60.99;1273;1232.25;133.8;8.2;0
2011-12-22;-72.47;70.28;-52.49;62.1;1269.66;1216;134.77;8.05;0
2011-12-23;-68.27;76.31;-46.42;73.61;1342.71;1285.42;146.85;27.65;0
2011-12-26;-68.75;75.48;-45.26;71.48;1342.57;1275;134.78;24.51;0
2011-12-27;-61.83;79.17;-42.43;77.48;1367.51;1290.71;153.33;31.84;0
2011-12-28;-55.28;83.61;-34.58;82.38;1430.65;1332.37;159.44;40.96;0
2011-12-29;-55.98;82.11;-35.65;79.68;1414.5;1336.93;160.7;36.21;0
2011-12-30;-57.71;79.77;-32.32;76.37;1438.5;1332.97;160.4;31.21;0
2012-01-02;-57.46;78.3;-32.01;78.16;1450.72;1335.25;164.92;32.42;0
2012-01-03;-68.92;75.4;-37.41;67.14;1500.02;1283.23;151.22;16.69;0
2012-01-04;-61.38;77.46;-28.62;69.38;1559.5;1268.26;154.34;23.52;0
2012-01-05;-62.24;80.31;-26.11;73.6;1566.76;1228.71;157.37;35.1;0
2012-01-06;-64.56;72.23;-29.01;63.6;1533.5;1188.86;150.45;26.37;0
2012-01-09;-62.34;69.26;-27.41;58.95;1525;1173.23;149.59;21.23;0
2012-01-10;-70.49;64.06;-30.2;50.33;1449.5;1111.53;142.39;-0.06;0
2012-01-11;-69.3;60.85;-30.56;45.68;1393.52;1100.93;138.61;-15.46;0
2012-01-12;-69.79;56.6;-29.94;41.21;1363;1103.84;142.85;-16.54;0
2012-01-13;-65.44;62.51;-26.44;49.04;1431.79;1142.8;147.27;-3.42;0
2012-01-16;-64.01;62.99;-25.37;48.68;1437.46;1145.59;148.95;-2.18;0
2012-01-17;-66.62;59.85;-26.88;44.55;1442;1146.72;145.1;-10.24;0
2012-01-18;-66.89;59.76;-31.46;42.95;1423.5;1176.63;142.94;-10.1;0
2012-01-19;-66.69;57.47;-34.73;40.4;1413.5;1150.84;142.59;-13.91;0
2012-01-20;-64.18;57.83;-31.77;42.54;1443.53;1171.51;146.05;-14.48;0
2012-01-23;-59.87;60.21;-27.64;44.21;1464;1192.36;149.34;-13.1;0
2012-01-24;-66.17;55.3;-34.56;37.9;1449.5;1194.59;143.97;-23.23;0
2012-01-25;-63.74;53.78;-32.8;37.1;1377;1226.09;143.32;-25.49;0
2012-01-26;-59.83;48.5;-33.01;29.14;1304;1190.36;138.16;-35.91;0
2012-01-27;-62.79;47.68;-39.76;26.48;1310;1165.24;135.89;-35.97;0
2012-01-30;-62.23;49.25;-38.3;31.11;1313.5;1168.15;138.32;-31;0
2012-01-31;-63.46;50.31;-37.19;33.32;1308;1203.31;143.48;-23.77;0
2012-02-01;-64.38;51.52;-35.76;33.64;1331.5;1227.12;148.11;-19.06;0
2012-02-02;-65.71;48.58;-36.19;28.11;1345;1239.18;143.41;-37.42;0
2012-02-03;-68.23;47.54;-37.85;25.11;1330.5;1220.15;141.63;-32.91;0
2012-02-06;-65.81;49.98;-34.76;32.19;1367;1258.5;143.65;-21.02;0
2012-02-07;-68.97;49.21;-36.08;32.38;1412;1286.83;144.65;-27.44;0
2012-02-08;-69.93;45.44;-37.07;25.82;1370;1276.54;141.43;-37.52;0
2012-02-09;-62.15;43.77;-38.17;23;1337.5;1321.02;141.25;-37.94;0
2012-02-10;-57.58;47.43;-39.1;28.89;1322;1348.62;141.68;-22.59;0
2012-02-13;-59.57;46.24;-39.57;28.99;1277;1356.16;139.63;-21.26;0
2012-02-14;-55.43;52.88;-35.42;35.6;1324;1375.45;146.12;-13.1;0
2012-02-15;-56.37;52.79;-34.82;34.41;1322.5;1332.26;143.85;-18.87;0
2012-02-16;-56.34;53.59;-37.96;36.33;1265.5;1323;141.43;-11.63;0
2012-02-17;-59.77;54.75;-36.15;33.99;1269.25;1385.93;141.36;-14.05;0
2012-02-20;-56.58;56.07;-35.75;37.8;1361;1422.25;143.75;-13.45;0
2012-02-21;-56.04;53.58;-35.75;34.38;1334;1387.56;142.43;-18.04;0
2012-02-22;-56.53;49.96;-36.08;35.23;1324.5;1380.89;143.63;-14.79;0
2012-02-23;-59.26;49.35;-36.72;37.11;1321;1373.67;143.73;-10.5;0
2012-02-24;-55.21;47.64;-35.04;43.27;1368;1403.08;142.38;-14.16;0
2012-02-27;-56.48;51.4;-33.82;41.11;1339.24;1372.07;146.71;-1.52;0
2012-02-28;-56.1;49.3;-32.21;36.85;1348.68;1357.25;147.51;-7.2;0
2012-02-29;-53.83;47.73;-33.54;35.05;1318;1315.47;147.88;-8.48;0
2012-03-01;-47.46;50.95;-29.91;38.22;1349;1330.8;153.06;-4.73;0
2012-03-02;-41.51;47.71;-24.57;41.75;1372.08;1346.8;158.03;5.63;0
2012-03-05;-42.67;48.22;-28.91;39;1320.5;1326.81;154.36;10.93;0
2012-03-06;-44.2;46.47;-30.63;36.85;1273.72;1340.76;149.45;6.49;0
2012-03-07;-43.38;48.05;-32.05;36.5;1281;1355.16;153.19;6.24;0
2012-03-08;-43.23;47.31;-31.5;34.5;1249;1334.78;154.56;1.86;0
2012-03-09;-41.33;47.38;-29.83;38.09;1267.5;1361.26;155.08;4.66;0
2012-03-12;-39.97;47.4;-28.73;39.6;1295.9;1371.15;155.07;4.55;0
2012-03-13;-40.67;47.5;-29.77;38.13;1292;1348.16;150.19;2.12;0
2012-03-14;-40.56;43.7;-32.67;32.61;1272.5;1223.35;148.53;0.8;0
2012-03-15;-33.58;44.6;-33.04;32.45;1291.5;1193.19;149.5;-0.54;0
2012-03-16;-34.14;43.15;-32.42;32.1;1313.84;1183.72;151.28;2.12;0
2012-03-19;-30.51;46.15;-30.27;35.41;1338;1220.02;154.51;1.5;0
2012-03-20;-37.91;45.69;-30.78;36.87;1340;1228.01;153.89;10.77;0
2012-03-21;-39.64;45.32;-32.23;34.27;1314.71;1219.41;151.98;7.69;0
2012-03-22;-40.54;44.08;-33.1;33.47;1266;1224.14;147.75;7.1;0
2012-03-23;-39.48;43.65;-33.26;32.4;1276;1216.53;149.16;6.36;0
2012-03-26;-38.8;43.74;-32.86;30.73;1298;1219.55;149.86;1.47;0
2012-03-27;-38.98;41.47;-31.91;28.95;1322;1212.15;147.61;-2.94;0
2012-03-28;-41.4;40.3;-30.96;29.52;1380;1219.85;147.06;-7.29;0
2012-03-29;-42.3;39.66;-32.76;29.75;1358.8;1228.54;144.94;-9.46;0
2012-03-30;-41.61;41.95;-32.3;32.1;1389;1283.9;148.83;-2.36;0
2012-04-02;-39.01;41.37;-29.85;32.54;1405;1287;149.95;-2.22;0
2012-04-03;-42.4;39.71;-33.05;32.3;1386;1284.37;148.09;-5.07;0
2012-04-04;-42.35;43.82;-32.11;36.15;1389.5;1302.42;148.09;3.86;0
2012-04-05;-51.78;48.06;-30.37;43.54;1378;1329.76;158.62;12.4;0
2012-04-06;-49.65;48.33;-29.55;45.21;1387.5;1337.64;158.44;14.96;0
2012-04-09;-50.83;47.98;-29.79;43.65;1380.5;1330.72;156.09;16.03;0
2012-04-10;-55.25;50.75;-28.05;50.34;1350;1329.88;158.3;15.14;0
2012-04-11;-56.09;51.53;-30.7;46.85;1353;1312.14;159.22;5.91;0
2012-04-12;-46.29;50.27;-31.19;44;1361;1307.97;158.02;0.48;0
2012-04-13;-49.01;51.78;-29.38;47.02;1362;1319.52;158.73;8.01;0
2012-04-16;-49.43;53.82;-30.41;48.63;1348;1337.64;163.51;16.32;0
2012-04-17;-45.23;53.66;-28.5;47.32;1361;1351.97;174.85;4.11;0
2012-04-18;-45.06;56.64;-26.99;49.56;1438.5;1363.73;176.22;12.66;0
2012-04-19;-46.33;54.36;-28.89;46.72;1419.21;1368.41;173.59;3.91;0
2012-04-20;-46.04;54.38;-30.61;45.06;1409;1359.9;173.88;2.89;0
2012-04-23;-44.27;55.58;-30.33;48.3;1393.5;1389.19;176.65;1.54;0
2012-04-24;-42.44;55.05;-29.94;47.84;1390;1389.21;183.78;1.2;0
2012-04-25;-40.05;54.54;-27.58;47.63;1433.5;1399.64;189.29;2.64;0
2012-04-26;-38.71;54.15;-24.15;51.92;1467.5;1417;189.12;5.36;0
2012-04-27;-33.53;57.6;-23.69;52.53;1460;1430.55;195.74;10.56;0
2012-04-30;-31.79;58.65;-21.28;54.76;1491.5;1452.47;190.04;9;0
2012-05-01;-33.87;56.82;-21.36;52.5;1486.02;1438.45;185.53;8.58;0
2012-05-02;-30.51;57.31;-18.99;55.3;1468.16;1448.46;187.27;12.44;0
2012-05-03;-33.28;54.67;-21.44;51.05;1443;1404;181.86;14.56;0
2012-05-04;-34.68;53.57;-22.34;50.38;1407.23;1399;175.8;17.86;0
2012-05-07;-36.34;54.1;-23.17;52.06;1406;1405;176.26;19.37;0
2012-05-08;-37.32;53.84;-22.9;52.77;1387.23;1420.81;171.73;22.11;0
2012-05-09;-37.26;57.38;-20.73;59.5;1393.5;1429;173.84;28.42;0
2012-05-10;-33.06;57.45;-19.85;58.62;1375;1428.5;175.04;29.66;0
2012-05-11;-34.22;56.89;-21.57;58.53;1373.5;1405.5;180.64;30.12;0
2012-05-14;-35.77;61.48;-19.85;66.13;1367.5;1403.5;180.72;41.45;0
2012-05-15;-31.35;62.62;-17.56;71;1399.5;1434.66;182.82;44.24;0
2012-05-16;-27.67;67.03;-13.38;77.52;1401;1440.2;192.17;54.09;0
2012-05-17;-37.24;64.1;-15.58;75.58;1380.5;1430.5;183.9;49.54;0
2012-05-18;-45.3;66;-14.76;79.93;1388;1451.5;189.1;56.29;0
2012-05-21;-41.22;64.23;-13.5;76.71;1386;1456.92;187.8;51.85;0
2012-05-22;-45.86;61.25;-14.73;74.85;1395.5;1443.36;184.79;47.25;0
2012-05-23;-56.32;61.87;-12.4;79.53;1429.5;1451.76;184.41;57.34;0
2012-05-24;-58.09;61.34;-11.92;78.62;1442;1444.52;179.98;55.04;0
2012-05-25;-65.03;60.42;-12.34;77.68;1404.51;1424.02;172.16;55.18;0
2012-05-28;-68.37;58.83;-12.24;75.58;1386.01;1419.84;173.88;50.96;0
2012-05-29;-77.07;62.02;-12.93;74.47;1381.5;1411.71;178.05;48.33;0
2012-05-30;-66.28;63.2;-8.44;81.02;1439.5;1427.16;179.24;61.57;0
2012-05-31;-59.89;63.63;-9.31;81.83;1445.5;1427.19;177.2;53.88;0
2012-06-01;-66.27;60.04;-13.94;85.82;1454.5;1447.65;158.91;29;0
2012-06-04;-67.89;59.99;-10.88;85.14;1447;1448.92;169.46;24.64;0
2012-06-05;-70.63;58.51;-12.99;79.54;1403.51;1416.06;168.62;19.23;0
2012-06-06;-67.06;55.34;-15.88;70.5;1346.38;1395.79;165.94;24.02;0
2012-06-07;-69.6;54.75;-19.71;62.33;1391;1394.08;155.63;19;0
2012-06-08;-72.08;53.06;-19.95;63.75;1366.5;1383.24;154.02;25.26;0
2012-06-11;-79.73;52.3;-21.47;61;1356.5;1389.42;149.73;13.73;0
2012-06-12;-86.79;52.89;-20.12;63.38;1354;1402.44;151.11;18.49;0
2012-06-13;-83.99;51.49;-23.38;61.26;1342.5;1406.19;152.56;19.52;0
2012-06-14;-83.08;48.97;-22.37;62.92;1337.5;1388.06;152.46;10.57;0
2012-06-15;-84.5;46.18;-22.16;60.74;1329.5;1356.78;147.39;12.6;0
2012-06-18;-80.33;45.14;-18.57;61.92;1328;1370.01;151.13;22.35;0
2012-06-19;-82.2;44.03;-22.5;53.88;1307;1331.85;150.93;14.09;0
2012-06-20;-77.59;46.28;-21.23;55.27;1289.5;1350.79;156.83;21.29;0
2012-06-21;-72.37;46.6;-15.85;61.75;1307.5;1354.5;154.15;25.24;0
2012-06-22;-71.92;47.39;-17.57;57.82;1270;1330.5;158.42;22.57;0
2012-06-25;-72.14;45.46;-13.36;62.5;1297;1362.59;155.23;30.94;0
2012-06-26;-78.48;45.49;-16.63;58.71;1296.31;1353.75;151.44;31;0
2012-06-27;-74.99;44.88;-17.96;59.19;1327.75;1336.93;150.27;32.06;0
2012-06-28;-78;47.74;-15.7;62.39;1348;1337.06;150.83;34.18;0
2012-06-29;-72.26;47.14;-17.18;60.17;1371.5;1335.02;158.28;32.29;0
2012-07-02;-74.3;45.82;-13.88;64.86;1385.52;1345.56;161.33;37.5;0
2012-07-03;-72.17;47.77;-13.26;64.76;1371.53;1318.69;162.62;35.01;0
2012-07-04;-72.98;47.84;-13.4;62.85;1369.11;1292.69;162.02;31.49;0
2012-07-05;-66.33;51.58;-5.07;71.97;1383.5;1306.24;167.43;41.67;0
2012-07-06;-67.29;51.22;-6.34;72.48;1369;1306.74;167.93;44.74;0
2012-07-09;-68.44;52.19;-8.52;72.2;1363.5;1316.85;162.94;47.83;0
2012-07-10;-67.33;52.55;-6.28;72.49;1361.98;1298.6;164.99;46.22;0
2012-07-11;-65.46;51.28;-4.62;70.06;1365.99;1293.41;167.66;45.26;0
2012-07-12;-64.98;49.6;-2.72;71.29;1357;1290.02;168.38;40.32;0
2012-07-13;-68.76;52.1;-1.21;72.54;1359;1310.41;171.72;40.09;0
2012-07-16;-68.4;52.79;-0.76;72.37;1360;1307.67;170.17;36.17;0
2012-07-17;-68.29;52.35;-1.3;72.29;1377;1305.85;171.43;35.3;0
2012-07-18;-68.2;47.97;-0.34;71.13;1379;1303.56;171.12;35.9;0
2012-07-19;-66.89;47.26;-1.07;66.8;1361;1284.69;169.57;29.1;0
2012-07-20;-64.12;47.93;1.17;69.98;1389;1303.5;169.88;35.83;0
2012-07-23;-66.46;47.4;-0.46;72.48;1375.5;1279.41;169.21;37.78;0
2012-07-24;-68.87;47.05;-0.99;70.4;1375.23;1274.1;168.7;40.4;0
2012-07-25;-68.09;45.77;-2.49;69.06;1373.5;1283.72;169.12;38.5;0
2012-07-26;-67.35;44.69;-2.63;67.92;1393.5;1275.96;173.81;34.73;0
2012-07-27;-56.64;50.44;3.08;74.74;1471;1317;186.53;47.73;0
2012-07-30;-66.98;44.82;1.14;68.97;1487.25;1285.08;181.56;50.14;0
2012-07-31;-77.8;39.02;-2.34;64.51;1511;1267.88;178.62;38.87;0
2012-08-01;-71.79;40.5;-2.04;65.39;1543;1294.54;179.49;40.4;0
2012-08-02;-68.61;44.87;-2.2;67.43;1512.5;1328.34;176.98;40.64;0
2012-08-03;-68.74;43.06;-5.61;62.8;1530.88;1354.18;179.12;33.4;0
2012-08-06;-62.61;43.12;-2.8;65.98;1545;1392.93;181.44;44.4;0
2012-08-07;-62.86;43.36;-3.59;64.16;1552.5;1380.13;180.96;42.3;0
2012-08-08;-62.79;47.6;-4.95;63.35;1501;1339.37;180.26;43.62;0
2012-08-09;-58.91;50.93;-2.03;67.27;1497.9;1336.02;182.87;48.48;0
2012-08-10;-58.63;50.96;-2.16;68.04;1445.5;1324.19;180.92;46.31;0
2012-08-13;-59.24;51.97;-2.46;67.2;1443;1340.55;180.91;44.27;0
2012-08-14;-61;50.47;-2.94;65.46;1429.5;1317.84;183.01;45.26;0
2012-08-15;-61.84;48.88;-3.82;64.76;1425.5;1295.46;185.48;46.11;0
2012-08-16;-58.55;50.85;0.49;67.33;1452.79;1300.92;187.01;47.57;0
2012-08-17;-56.15;50.42;1.33;69.32;1432.64;1337.36;182.72;49.01;0
2012-08-20;-53.46;51;1.69;70.1;1442;1344.97;184.87;44.84;0
2012-08-21;-54.86;51.11;1.08;69.4;1433.5;1340.1;184.09;44.65;0
2012-08-22;-57.02;49.93;0.74;66.26;1400.5;1318.38;181.22;44.78;0
2012-08-23;-54.65;50.14;3.99;67.67;1417.5;1330.99;183.04;42.69;0
2012-08-24;-58.84;47.14;2.34;66.85;1397.91;1326.03;184.84;45.89;0
2012-08-27;-57.71;46.48;2.57;66.35;1381.43;1307.69;186.57;44.61;0
2012-08-28;-55.9;44.02;1.35;63.94;1348.59;1301.18;184.49;43.26;0
2012-08-29;-55.73;44.72;1.48;64.9;1355.5;1327.66;181.4;40.82;0
2012-08-30;-57.48;45.09;0.03;64.15;1345;1321.22;182.31;50.83;0
2012-08-31;-57.66;43.63;-0.75;61.07;1343;1321.43;184.04;45.21;0
2012-09-03;-56.6;43.81;-0.71;60.74;1311;1317.82;183.93;47.41;0
2012-09-04;-53.88;44.54;0.01;60.34;1295.71;1301.53;181.47;47.39;0
2012-09-05;-54.38;44.66;0.45;61.59;1286.5;1273.68;182.13;48.54;0
2012-09-06;-46.74;42.12;-2.28;59.06;1237.5;1299.83;179.5;48.54;0
2012-09-07;-38.92;41.4;-4.19;54.73;1221.5;1295.84;180.36;38.99;0
2012-09-10;-37.82;45.03;-3.58;55.33;1224.5;1289.95;179.89;50.13;0
2012-09-11;-36.51;46.46;-2.73;54.95;1216;1293.59;180.74;51.78;0
2012-09-12;-43.45;43.61;-8.86;46.97;1188.67;1261.25;174.63;36.46;0
2012-09-13;-42.38;42.01;-10.69;44.59;1147.4;1263.86;170.74;32.93;0
2012-09-14;-37.38;43.55;-9.87;42.46;1124.37;1259.67;173.81;32.03;0
2012-09-17;-34.58;45.63;-6.82;46.34;1162.21;1282.35;177.46;41.63;0
2012-09-18;-33.89;44.22;-4.27;51.76;1147.5;1311.14;177.59;49.6;0
2012-09-19;-32.72;43.77;-5.03;52.07;1147;1321.51;175.65;49.94;0
2012-09-20;-29.81;45.97;-3.36;55.68;1145.29;1309.29;176.17;48.46;0
2012-09-21;-31.67;45.28;-3.93;53.36;1145.32;1298.5;174.07;41.29;0
2012-09-24;-31.38;45.26;-4.22;54.28;1144;1292.43;168.74;48.05;0
2012-09-25;-32.16;43.76;-9.06;52.14;1130.83;1280.84;168.82;47.84;0
2012-09-26;-32.46;46;-8.83;57;1154.5;1305.61;170.43;53.96;0
2012-09-27;-31.75;44.96;-6.01;54.35;1143.92;1302.27;169.14;51.52;0
2012-09-28;-38.2;41.8;-8.04;51.56;1136;1294;167.32;48.59;0
2012-10-01;-36.58;41.55;-8.9;50.51;1122.5;1278.7;166.1;47.45;0
2012-10-02;-36.14;41.39;-7.18;52.31;1118.08;1287.92;165.51;48.22;0
2012-10-03;-36.85;42.18;-6.85;52.52;1090.68;1294.14;167.56;48.75;0
